"...1","Date","Region_Name","Area_Code","Detached_Average_Price","Detached_Index","Detached_Monthly_Change","Detached_Annual_Change","Semi_Detached_Average_Price","Semi_Detached_Index","Semi_Detached_Monthly_Change","Semi_Detached_Annual_Change","Terraced_Average_Price","Terraced_Index","Terraced_Monthly_Change","Terraced_Annual_Change","Flat_Average_Price","Flat_Index","Flat_Monthly_Change","Flat_Annual_Change","Average_Price"
106102,"2018-04-01","Croydon","E09000008",753849.0822,127.5996596,0.707833243,0.029320347,483969.0398,127.8216099,0.871870231,0.927405455,355714.1802,127.4650443,1.148679927,0.91853772,273856.6536,127.6173844,0.228087024,-1.67511495,466847.23895
106502,"2018-05-01","Croydon","E09000008",759634.456,128.5789163,0.767444567,1.416869205,489117.0585,129.1812589,1.063708271,2.136200188,359431.9961,128.79727,1.045169437,2.280922415,274409.2231,127.8748821,0.201773253,-1.404035145,470648.183425
106888,"2018-06-01","Croydon","E09000008",767540.486,129.9171241,1.0407677,1.789146293,495067.5501,130.75285,1.216578213,2.392315417,362757.9538,129.9890789,0.925337122,1.875871973,276470.3345,128.8353614,0.751108649,-1.910509929,475459.0811
107277,"2018-07-01","Croydon","E09000008",770762.3539,130.462471,0.419765201,1.470709255,495599.1854,130.8932608,0.107386428,1.278174195,362930.9788,130.0510799,0.047697085,0.823994967,276787.8561,128.9833267,0.114848349,-2.793342545,476520.09355
107672,"2018-08-01","Croydon","E09000008",766256.3213,129.699761,-0.584620221,0.178739432,492177.8516,129.9896484,-0.690342906,0.160483226,360563.683,129.2027936,-0.652271626,-0.484683234,275159.3627,128.2244477,-0.588354346,-3.337599973,473539.30465
108081,"2018-09-01","Croydon","E09000008",767570.1515,129.9221454,0.171460919,-0.346125992,491688.1633,129.8603163,-0.099494183,-0.392518824,360326.4527,129.1177856,-0.065794283,-0.670395445,274880.9094,128.0946883,-0.1011971,-3.357603987,473616.419225
108470,"2018-10-01","Croydon","E09000008",764804.1759,129.4539648,-0.360354752,-0.289065066,489862.8015,129.3782179,-0.371243789,-0.147634956,358848.6409,128.588233,-0.410131374,-0.265936372,273972.5487,127.6713916,-0.330456097,-2.656501449,471872.04175
108860,"2018-11-01","Croydon","E09000008",765060.8862,129.4974166,0.033565496,-0.361318325,489251.1986,129.2166868,-0.124851883,-0.471748839,358069.0933,128.3088934,-0.217235758,-0.442709615,271737.553,126.6298821,-0.815773587,-3.339354082,471029.682775
109272,"2018-12-01","Croydon","E09000008",753730.1678,127.5795317,-1.481021792,-1.378422556,482998.2976,127.565226,-1.278055323,-1.52525701,353641.7368,126.7224141,-1.236453126,-1.691715906,268284.3409,125.0206829,-1.270789428,-4.025507816,464663.635775
109661,"2019-01-01","Croydon","E09000008",757972.8352,128.2976634,0.562889424,-0.175129981,485433.8839,128.2084915,0.504263954,-0.470878802,354542.6306,127.0452364,0.254747576,-0.912006229,268837.6423,125.2785217,0.206236934,-3.268964707,466696.748
110041,"2019-02-01","Croydon","E09000008",755314.8138,127.8477555,-0.35067502,-0.309995055,483622.1875,127.7300023,-0.373211779,-0.387281516,352681.9645,126.3784935,-0.524807425,-1.043970853,269105.5152,125.4033507,0.099641143,-2.88886783,465181.12025
110441,"2019-03-01","Croydon","E09000008",763043.2624,129.1559052,1.023208933,1.936097624,488437.4017,129.001754,0.995656185,1.803194313,356368.3269,127.6994483,1.045236991,1.334689008,270691.9427,126.142627,0.589518763,-0.930157312,469635.233425
110849,"2019-04-01","Croydon","E09000008",751921.7284,127.2734276,-1.457523399,-0.255668389,482858.8381,127.5283932,-1.142124575,-0.22939519,353724.513,126.7520757,-0.741876777,-0.559344366,267948.5204,124.8641904,-1.013485019,-2.157381642,464113.399975
111214,"2019-05-01","Croydon","E09000008",751509.4084,127.2036366,-0.054835487,-1.069599661,484248.0176,127.895291,0.287698881,-0.995475592,355529.5363,127.3988798,0.510290712,-1.08572966,267356.6821,124.5883933,-0.220877617,-2.570081602,464660.9111
111614,"2019-06-01","Croydon","E09000008",749482.8776,126.8606175,-0.269661398,-2.352658749,483385.7613,127.6675595,-0.178060877,-2.359635321,355269.2547,127.3056116,-0.073209564,-2.064379022,266914.8246,124.3824874,-0.165268907,-3.456251408,463763.17955
112002,"2019-07-01","Croydon","E09000008",753333.2905,127.5123546,0.513742607,-2.261275905,486153.3166,128.3985017,0.572535544,-1.905949224,356959.9587,127.911451,0.475893689,-1.645221945,268293.4506,125.024928,0.516504069,-3.06892276,466185.0041
112414,"2019-08-01","Croydon","E09000008",754259.3074,127.6690961,0.122922604,-1.565665898,486159.0054,128.4000042,0.00117016,-1.22290067,357359.3201,128.0545564,0.111878483,-0.888709284,267987.5911,124.8823973,-0.114001857,-2.606406548,466441.306
112794,"2019-09-01","Croydon","E09000008",755621.2091,127.8996173,0.180561474,-1.556723161,485869.5431,128.3235539,-0.059540657,-1.183396431,357895.0782,128.2465376,0.149921408,-0.674769919,268432.7576,125.0898452,0.166114631,-2.345798319,466954.647
113197,"2019-10-01","Croydon","E09000008",758458.0501,128.3797929,0.375431628,-0.829771332,488244.9091,128.9509146,0.488889678,-0.330274591,358338.4077,128.4053983,0.123871357,-0.142186185,267569.9407,124.6877719,-0.32142761,-2.33695239,468152.8269
113599,"2019-11-01","Croydon","E09000008",765047.6194,129.495171,0.868811304,-0.001734089,492320.0164,130.0271957,0.834644077,0.627247883,360245.1982,129.0886692,0.532120047,0.607733233,268625.9601,125.1798777,0.394670434,-1.14507283,471559.698525
113974,"2019-12-01","Croydon","E09000008",774512.4597,131.0972296,1.237157017,2.757258872,498761.099,131.7283573,1.308312161,3.263531464,364855.9777,130.7408755,1.279900352,3.171073933,270503.0826,126.0546181,0.698786715,0.827011268,477158.15475
114386,"2020-01-01","Croydon","E09000008",775712.4829,131.3003506,0.154939165,2.340406785,499511.8329,131.9266345,0.150519731,2.900075464,365923.8678,131.1235385,0.292688098,3.210118113,270535.1103,126.069543,0.011840048,0.6314101,477920.823475
114774,"2020-02-01","Croydon","E09000008",774601.9853,131.1123831,-0.143158396,2.553527503,499027.2196,131.7986428,-0.097017371,3.185344375,366484.0154,131.3242593,0.153077633,3.913455248,270349.2431,125.9829287,-0.068703559,0.462171084,477615.61585
115164,"2020-03-01","Croydon","E09000008",768331.1515,130.0509555,-0.809555604,0.692999905,495423.5507,130.8468737,-0.722138742,1.430305913,363123.0579,130.1199087,-0.917081599,1.895435289,268230.4336,124.9955621,-0.783730509,-0.909339637,473777.048425
115563,"2020-04-01","Croydon","E09000008",770813.8612,130.4711893,0.323130165,2.512513229,494263.5656,130.5405087,-0.234140076,2.361917533,362900.4694,130.0401473,-0.061298355,2.594096842,266707.6838,124.2859597,-0.567702068,-0.46308767,473671.395
115967,"2020-05-01","Croydon","E09000008",778334.7564,131.7442076,0.975708341,3.569529227,498866.669,131.7562396,0.931305425,3.018835587,364866.4421,130.7446253,0.541738794,2.626196914,269274.8256,125.4822495,0.962530099,0.717447368,477835.673275
116334,"2020-06-01","Croydon","E09000008",778604.9642,131.7899441,0.034716139,3.885623995,500661.3869,132.2302445,0.359759032,3.573879711,366495.9639,131.3285409,0.446607749,3.160056491,269217.4328,125.4555044,-0.021313844,0.862675249,478744.93695
116745,"2020-07-01","Croydon","E09000008",783090.7768,132.5492316,0.576134606,3.950109025,506363.172,133.7361494,1.138850566,4.157095037,371170.7228,133.0036733,1.275528072,3.981052703,273015.6721,127.2254864,1.410844494,1.760095715,483410.085925
117121,"2020-08-01","Croydon","E09000008",779374.5869,131.9202137,-0.474554166,3.329793779,504617.0612,133.2749821,-0.344833687,3.796711698,370477.9904,132.7554426,-0.186634428,3.671002715,269867.7554,125.7585552,-1.153016839,0.701586354,481084.348475
117527,"2020-09-01","Croydon","E09000008",788424.3015,133.4520063,1.16115084,4.341208523,508833.5895,134.3886142,0.835589734,4.72638114,372891.5417,133.6203039,0.651469541,4.190184329,270903.3139,126.2411261,0.383728139,0.920363189,485263.18665
117915,"2020-10-01","Croydon","E09000008",794474.3252,134.4760588,0.767356326,4.748617946,511615.0523,135.1232295,0.546635059,4.786561571,374869.1956,134.3289677,0.530356346,4.61317782,271061.4618,126.3148231,0.058377986,1.304900385,488005.008725
118330,"2020-11-01","Croydon","E09000008",800540.8229,135.5028996,0.763586367,4.639345649,514880.7149,135.9857273,0.638304633,4.58252718,378174.3275,135.513314,0.881676048,4.976923895,273367.997,127.3896701,0.85092699,1.765293598,491740.965575
118705,"2020-12-01","Croydon","E09000008",796532.929,134.8245067,-0.500648277,2.843139451,512236.5494,135.2873738,-0.513549152,2.701784562,377516.5739,135.2776175,-0.173928679,3.470025696,271857.3795,126.6857213,-0.552594835,0.500658592,489535.85795
119094,"2021-01-01","Croydon","E09000008",792722,134.2,-0.5,2.2,512421,135.3,0,2.6,378886,135.8,0.4,3.5,274889,128.1,1.1,1.6,489729.5
119488,"2021-02-01","Croydon","E09000008",784685,132.8,-1,1.3,510479,134.8,-0.4,2.3,379224,135.9,0.1,3.5,277202,129.2,0.8,2.5,487897.5
119883,"2021-03-01","Croydon","E09000008",783231,132.6,-0.2,1.9,512830,135.4,0.5,3.5,382645,137.1,0.9,5.4,282837,131.8,2,5.4,490385.75
120293,"2021-04-01","Croydon","E09000008",785160,132.9,0.2,1.9,513857,135.7,0.2,4,384139,137.7,0.4,5.9,284098,132.4,0.4,6.5,491813.5
120673,"2021-05-01","Croydon","E09000008",789875,133.7,0.6,1.5,515661,136.2,0.4,3.4,385256,138.1,0.3,5.6,284670,132.7,0.2,5.7,493865.5
121072,"2021-06-01","Croydon","E09000008",793391,134.3,0.4,1.9,517642,136.7,0.4,3.4,389208,139.5,1,6.2,285370,133,0.2,6,496402.75
121456,"2021-07-01","Croydon","E09000008",785925,133,-0.9,0.4,511535,135.1,-1.2,1,381934,136.9,-1.9,2.9,281826,131.3,-1.2,3.2,490305
121854,"2021-08-01","Croydon","E09000008",789788,133.7,0.5,1.3,512456,135.3,0.2,1.6,380279,136.3,-0.4,2.6,279158,130.1,-0.9,3.4,490420.25
122259,"2021-09-01","Croydon","E09000008",794351,134.5,0.6,0.8,514129,135.8,0.3,1,378655,135.7,-0.4,1.5,277679,129.4,-0.5,2.5,491203.5
122666,"2021-10-01","Croydon","E09000008",816135,138.1,2.7,2.7,524732,138.6,2.1,2.6,386059,138.3,2,3,279520,130.3,0.7,3.1,501611.5
123054,"2021-11-01","Croydon","E09000008",829013,140.3,1.6,3.6,532305,140.6,1.4,3.4,391566,140.3,1.4,3.5,283253,132,1.3,3.6,509034.25
123441,"2021-12-01","Croydon","E09000008",838903,142,1.2,5.3,536460,141.7,0.8,4.7,393377,141,0.5,4.2,283330,132,0,4.2,513017.5
123823,"2022-01-01","Croydon","E09000008",836700,141.6,-0.3,5.5,538077,142.1,0.3,5,395391,141.7,0.5,4.4,283033,131.9,-0.1,3,513300.25
124225,"2022-02-01","Croydon","E09000008",834108,141.2,-0.3,6.3,537868,142.1,0,5.4,395952,141.9,0.1,4.4,283467,132.1,0.2,2.3,512848.75
124637,"2022-03-01","Croydon","E09000008",838964,142,0.6,7.1,541941,143.1,0.8,5.7,398253,142.7,0.6,4.1,284532,132.6,0.4,0.6,515922.5
125004,"2022-04-01","Croydon","E09000008",840756,142.3,0.2,7.1,542928,143.4,0.2,5.7,400672,143.6,0.6,4.3,285406,133,0.3,0.5,517440.5
125400,"2022-05-01","Croydon","E09000008",842793,142.7,0.2,6.7,544836,143.9,0.4,5.7,402537,144.2,0.5,4.5,284302,132.5,-0.4,-0.1,518617
125799,"2022-06-01","Croydon","E09000008",842631,142.6,0,6.2,545835,144.2,0.2,5.4,404625,145,0.5,4,284892,132.8,0.2,-0.2,519495.75
126200,"2022-07-01","Croydon","E09000008",849592,143.8,0.8,8.1,552173,145.8,1.2,7.9,409039,146.6,1.1,7.1,287035,133.8,0.8,1.8,524459.75
126581,"2022-08-01","Croydon","E09000008",866043,146.6,1.9,9.7,563585,148.8,2.1,10,418066,149.8,2.2,9.9,291772,136,1.7,4.5,534866.5
126977,"2022-09-01","Croydon","E09000008",876409,148.3,1.2,10.3,570177,150.6,1.2,10.9,422646,151.4,1.1,11.6,293664,136.8,0.6,5.8,540724
127382,"2022-10-01","Croydon","E09000008",879929,148.9,0.4,7.8,571832,151,0.3,9,424086,152,0.3,9.9,293377,136.7,-0.1,5,542306
127780,"2022-11-01","Croydon","E09000008",875304,148.2,-0.5,5.6,568227,150.1,-0.6,6.7,421548,151.1,-0.6,7.7,290847,135.5,-0.9,2.7,538981.5
128157,"2022-12-01","Croydon","E09000008",873563,147.9,-0.2,4.1,568124,150,0,5.9,421836,151.2,0.1,7.2,290132,135.2,-0.2,2.4,538413.75
128558,"2023-01-01","Croydon","E09000008",882034,149.3,1,5.4,573323,151.4,0.9,6.6,424822,152.2,0.7,7.4,292778,136.4,0.9,3.4,543239.25
128953,"2023-02-01","Croydon","E09000008",879156,148.8,-0.3,5.4,570727,150.7,-0.5,6.1,421622,151.1,-0.8,6.5,292246,136.2,-0.2,3.1,540937.75
129341,"2023-03-01","Croydon","E09000008",864901,146.4,-1.6,3.1,559289,147.7,-2,3.2,410924,147.2,-2.5,3.2,286933,133.7,-1.8,0.8,530511.75
129753,"2023-04-01","Croydon","E09000008",846167,143.2,-2.2,0.6,547065,144.5,-2.2,0.8,401258,143.8,-2.4,0.1,281604,131.2,-1.9,-1.3,519023.5
130134,"2023-05-01","Croydon","E09000008",832980,141,-1.6,-1.2,539970,142.6,-1.3,-0.9,396039,141.9,-1.3,-1.6,279418,130.2,-0.8,-1.7,512101.75
130520,"2023-06-01","Croydon","E09000008",827591,140.1,-0.6,-1.8,537380,141.9,-0.5,-1.5,395370,141.7,-0.2,-2.3,278594,129.8,-0.3,-2.2,509733.75
130932,"2023-07-01","Croydon","E09000008",830672,140.6,0.4,-2.2,541542,143,0.8,-1.9,398984,143,0.9,-2.5,279577,130.3,0.4,-2.6,512693.75
131314,"2023-08-01","Croydon","E09000008",842838,142.7,1.5,-2.7,549348,145.1,1.4,-2.5,404971,145.1,1.5,-3.1,281401,131.1,0.7,-3.6,519639.5
131710,"2023-09-01","Croydon","E09000008",853085,144.4,1.2,-2.7,556035,146.9,1.2,-2.5,409855,146.9,1.2,-3,283619,132.2,0.8,-3.4,525648.5
132104,"2023-10-01","Croydon","E09000008",837521,141.8,-1.8,-4.8,545841,144.2,-1.8,-4.5,401595,143.9,-2,-5.3,278658,129.9,-1.7,-5,515903.75
132502,"2023-11-01","Croydon","E09000008",818621,138.6,-2.3,-6.5,532951,140.8,-2.4,-6.2,390870,140.1,-2.7,-7.3,272291,126.9,-2.3,-6.4,503683.25
132906,"2023-12-01","Croydon","E09000008",820200,138.8,0.2,-6.1,535816,141.5,0.5,-5.7,392390,140.6,0.4,-7,273759,127.6,0.5,-5.6,505541.25
133286,"2024-01-01","Croydon","E09000008",814537,137.9,-0.7,-7.7,531259,140.3,-0.9,-7.3,389033,139.4,-0.9,-8.4,271390,126.5,-0.9,-7.3,501554.75
133676,"2024-02-01","Croydon","E09000008",824265,139.5,1.2,-6.2,540712,142.8,1.8,-5.3,395913,141.9,1.8,-6.1,278209,129.6,2.5,-4.8,509774.75
134070,"2024-03-01","Croydon","E09000008",816113,138.1,-1,-5.6,536074,141.6,-0.9,-4.2,393173,140.9,-0.7,-4.3,279776,130.4,0.6,-2.5,506284
